image_name,confidence,iou
IMG_20180723_145947.jpg,0.958286,0.9415974073064072
IMG_20180724_120909.jpg,0.898686,0.9705929065798876
IMG_20180724_150928.jpg,0.963489,0.9498527841295026
IMG_20100101_022751.jpg,0.928248,0.923664061628527
IMG_20180725_122527.jpg,0.875552,0.9349858597498731
IMG_20180810_092905.jpg,0.960509,0.9481766820037951
IMG_20180720_143100.jpg,0.930093,0.933700596734245
IMG_20180720_141952.jpg,0.940868,0.8158066965540163
IMG_20180810_092723.jpg,0.933753,0.8238772847276958
IMG_20100101_032553.jpg,0.922189,0.9565876723773356
IMG_20180720_142104.jpg,0.927962,0.622723332372158
IMG_20180719_143637.jpg,0.964899,0.8008120038593806
IMG_20100101_032317.jpg,0.943165,0.9608302503600896
IMG_20180719_124828.jpg,0.953232,0.9488130321591156
IMG_20180724_150758.jpg,0.938876,0.9731439492737447
IMG_20100101_033113.jpg,0.939347,0.9633297657100443
IMG_20180720_142731.jpg,0.972948,0.9896899054103876
IMG_20180714_105021.jpg,0.958739,0.9368022803396157
IMG_20180721_091732.jpg,0.942305,0.9124973928486392
IMG_20180721_090506.jpg,0.941842,0.9430143291225812
IMG_20180811_083610.jpg,0.871779,0.8878398303591579
IMG_20180713_104842.jpg,0.949944,0.9751814202503462
IMG_20180717_122331.jpg,0.447824,0.0
IMG_1254.jpg,0.962179,0.9612649455679378
IMG_20180724_121957.jpg,0.94547,0.9423203342861942
IMG_20180724_124449.jpg,0.909649,0.9511671617208531
IMG_20180717_120957.jpg,0.942214,0.9379732315086439
IMG_1297.jpg,0.939871,0.9736715528295791
IMG_20180720_142751.jpg,0.963793,0.9619112637799818
IMG_1263.jpg,0.964229,0.97632712367405
IMG_20180723_124006.jpg,0.941187,0.8998148951295952
IMG_20180723_123134.jpg,0.9655,0.9670547379538331
IMG_1243.jpg,0.959238,0.9360268713836548
IMG_20180724_125420.jpg,0.958096,0.9658694152528808
IMG_20100101_033117.jpg,0.949167,0.9060715193034756
IMG_0225.JPG,0.0,0.0
IMG_20180724_123021.jpg,0.0,0.0
IMG_20180719_141917.jpg,0.907442,0.369285491307994
IMG_20100101_032102.jpg,0.90655,0.9422572783546339
IMG_20100101_022648.jpg,0.846946,0.8267308392852173
