image_name,confidence,iou
IMG_20180725_113855.jpg,0.944636,0.9282110831863433
IMG_20180811_083847.jpg,0.960787,0.8954939889503026
IMG_20180724_122904.jpg,0.718995,0.8993488337587997
IMG_20180724_123732.jpg,0.954291,0.9458537927205787
IMG_20180725_122625.jpg,0.927941,0.9253237038288409
IMG_20180719_142631.jpg,0.93098,0.826178460754045
IMG_20180719_144127.jpg,0.950543,0.9805787932681933
IMG_20100101_032532.jpg,0.916513,0.9159326646949162
IMG_20180721_090336.jpg,0.887717,0.9672276321675489
IMG_20180725_122016.jpg,0.933496,0.937693665366469
IMG_20180720_142458.jpg,0.947938,0.9358313918591619
IMG_20180719_143723.jpg,0.911813,0.9356332278054644
IMG_20180724_121258.jpg,0.586541,0.0
IMG_20180723_144939.jpg,0.0,0.0
IMG_20180724_121243.jpg,0.943187,0.9044115628281307
IMG_1246.jpg,0.939108,0.9292323052181982
IMG_20180713_111439.jpg,0.956349,0.9222396832550135
IMG_20180724_125716.jpg,0.96403,0.922917652241661
IMG_20180810_093312.jpg,0.941703,0.7946047719410574
IMG_20180720_141301.jpg,0.960999,0.9501752106574006
IMG_20180723_123340.jpg,0.954633,0.9533128268380521
IMG_20180714_103537.jpg,0.955945,0.9718232427859257
IMG_20180721_090612.jpg,0.0,0.0
IMG_20180723_123302.jpg,0.901401,0.9435297735924763
IMG_20180717_095953.jpg,0.867927,0.886550867190775
IMG_20100101_033337.jpg,0.959772,0.9080439030190913
IMG_20180723_145121.jpg,0.972284,0.9660195027566525
IMG_20180717_123537.jpg,0.946686,0.9636343586641771
IMG_20180720_142509.jpg,0.96217,0.9259994270696359
IMG_0030.JPG,0.0,0.0
IMG_1262.jpg,0.853362,0.40409541039832964
IMG_0059.JPG,0.0,0.0
IMG_20180720_142111.jpg,0.835413,0.8231552667935211
IMG_20180723_123119.jpg,0.510155,0.2602432015728447
IMG_20180810_092957.jpg,0.886094,0.6236552258064519
IMG_20180724_121144.jpg,0.958034,0.9263966556838965
IMG_20180721_091635.jpg,0.966318,0.9358097089682331
IMG_20180724_125116.jpg,0.955178,0.9303444169182301
IMG_20100101_031419.jpg,0.937835,0.49637800431719425
IMG_20180721_090151.jpg,0.936156,0.8198751630658954
