minute,class,L5 x_mean,L5 x_std,L5 x_min,L5 x_max,L5 x_auc,L5 x_peaks,L5 y_mean,L5 y_std,L5 y_min,L5 y_max,L5 y_auc,L5 y_peaks,L5 z_mean,L5 z_std,L5 z_min,L5 z_max,L5 z_auc,L5 z_peaks,T12 x_mean,T12 x_std,T12 x_min,T12 x_max,T12 x_auc,T12 x_peaks,T12 y_mean,T12 y_std,T12 y_min,T12 y_max,T12 y_auc,T12 y_peaks,T12 z_mean,T12 z_std,T12 z_min,T12 z_max,T12 z_auc,T12 z_peaks,rms_xy_set1_mean,rms_xy_set1_std,rms_xy_set1_min,rms_xy_set1_max,rms_xy_set1_auc,rms_xy_set1_peaks,rms_yz_set1_mean,rms_yz_set1_std,rms_yz_set1_min,rms_yz_set1_max,rms_yz_set1_auc,rms_yz_set1_peaks,rms_zx_set1_mean,rms_zx_set1_std,rms_zx_set1_min,rms_zx_set1_max,rms_zx_set1_auc,rms_zx_set1_peaks,rms_xyz_set1_mean,rms_xyz_set1_std,rms_xyz_set1_min,rms_xyz_set1_max,rms_xyz_set1_auc,rms_xyz_set1_peaks,roll_set1_mean,roll_set1_std,roll_set1_min,roll_set1_max,roll_set1_auc,roll_set1_peaks,pitch_set1_mean,pitch_set1_std,pitch_set1_min,pitch_set1_max,pitch_set1_auc,pitch_set1_peaks,rms_xy_set2_mean,rms_xy_set2_std,rms_xy_set2_min,rms_xy_set2_max,rms_xy_set2_auc,rms_xy_set2_peaks,rms_yz_set2_mean,rms_yz_set2_std,rms_yz_set2_min,rms_yz_set2_max,rms_yz_set2_auc,rms_yz_set2_peaks,rms_zx_set2_mean,rms_zx_set2_std,rms_zx_set2_min,rms_zx_set2_max,rms_zx_set2_auc,rms_zx_set2_peaks,rms_xyz_set2_mean,rms_xyz_set2_std,rms_xyz_set2_min,rms_xyz_set2_max,rms_xyz_set2_auc,rms_xyz_set2_peaks,roll_set2_mean,roll_set2_std,roll_set2_min,roll_set2_max,roll_set2_auc,roll_set2_peaks,pitch_set2_mean,pitch_set2_std,pitch_set2_min,pitch_set2_max,pitch_set2_auc,pitch_set2_peaks
0_287,0,-0.13018918208333333,0.9781120768344961,-2.680562719,2.560965202,45.42666850100001,13,-0.02725002571666667,0.7604393091043304,-1.809020792,2.704722676,32.957785774499996,12,0.026138587583333324,0.5746625525025574,-1.441941125,1.476770893,25.037014206000002,15,-0.23810838031666665,1.7994902861864166,-5.092822557,4.379461295,83.49686271349998,12,-0.05380386581666665,1.4165812312731827,-3.213874609,5.098920115,61.525308159,11,0.04453151161666666,1.0844545158090888,-2.723032738,2.786975729,47.846541364,17,0.7355448740239037,0.48508269465523496,0.03143182294379995,2.3895928887082065,43.07710641763267,13,0.5645884460679829,0.3690599916513011,0.0827045981457823,1.9126222793621954,32.91580186591174,13,0.6979662586030331,0.4063612535011136,0.09258087341620126,1.8963081709824907,40.83227120947844,13,0.692525647618779,0.38505753764592426,0.1166614156920511,1.9511562008619694,40.52710263071285,13,3.175551002242438,34.78544983628627,-63.15881971568633,78.97558213484724,1733.560793532274,14,-11.99114601830602,46.305469470647985,-80.89242069813835,79.98756566691092,2494.285638503646,12,1.363261869330656,0.8909243185834396,0.16859204621723892,4.511344899209619,79.82242656633927,13,1.0630929720325422,0.680914296658503,0.15669324335109575,3.605631721076689,61.989916670957044,13,1.2920314709324254,0.7530587292775627,0.059788979822053036,3.6028115893768815,75.56625963021257,13,1.2875370149011403,0.7092785277525638,0.21958569241095835,3.683596045359596,75.33644161112986,12,2.8087125186708004,35.637775504087614,-64.92182067806553,82.55287470100058,1753.9755903114085,11,-11.718614064401917,45.82046347860409,-79.34303989988628,79.66817201713235,2469.285385039135,12
0_288,0,-0.009406778683333328,1.0498285501574152,-2.267624917,3.051223987,44.53624621950001,13,-0.0032372272499999752,0.8466512916317112,-2.083592589,2.968465623,37.549116872,10,-0.015803552816666663,0.6535011248318202,-2.57041724,1.306506895,27.063682429500002,14,-0.010609310483333327,1.9564046188713484,-4.278110135,5.790436611,82.779210233,13,0.008583912800000018,1.5732160182592698,-3.92033788,5.596576278,69.200882692,10,-0.022565198016666666,1.2449122044691316,-4.854016368,2.468473918,51.002773579,17,0.74757667235144,0.592163659550561,0.12787400089775158,2.659980575489203,44.33049503122313,14,0.5952576174169951,0.46662570627542616,0.024581525295258522,2.293332555650763,35.32557855003544,11,0.6797964047118028,0.5501343658283468,0.08891833104666937,2.4020716955995955,40.226224042413904,10,0.6964626028980689,0.5135466100897932,0.11049249769876691,2.2631974662835597,41.26081770206591,10,1.097806916641234,39.89781624914463,-75.23258691892465,78.51513391525633,2027.874526243717,10,-3.1125545424446464,45.04377595036482,-85.74559115170707,81.4075179645831,2289.621356992417,14,1.3823869446279429,1.113715983660338,0.13072915398148807,5.045246416892426,82.13708931193203,13,1.106778154763922,0.8875477848935713,0.14663098585844395,4.325218463807268,65.65379763016382,10,1.273695046858637,1.0327993586421693,0.14426336036823237,4.541593951978329,75.22348587320751,11,1.297441480466527,0.9666033852566405,0.1411140315275607,4.27651734234793,76.83603951529524,9,3.025664913601527,39.62211890404248,-74.96201495787147,77.86930140944223,2028.7077093811474,10,-2.338008238269986,44.76175538440638,-73.81891377630004,81.24136696053246,2260.5808667143565,14
0_289,0,0.06637008079999998,0.5780484792697895,-1.787006603,1.404208983,26.0920035945,14,-0.04993916146666665,0.5732449232568526,-1.331264534,1.812017393,26.410237124,9,0.0019047498833333228,0.33415657345311117,-0.869364768,0.845561491,14.872959376,15,0.12169810151666667,1.107885173624575,-3.376480752,2.663568552,49.887851615,14,-0.10541609391666668,1.0752249268865286,-2.486310576,3.441549928,49.723597977999994,9,-0.00022256539999999752,0.6251256629825861,-1.738186083,1.596554818,27.2323817295,15,0.4862823432813335,0.31361414120292325,0.05942047472116907,1.5756995047679359,28.89822603103918,12,0.39352909878891523,0.25791239050747383,0.033516271870944095,1.2976566476829183,23.458812026106205,12,0.3919940786996652,0.26729249914125797,0.04682006238684482,1.2719338975652708,23.25694016095666,13,0.44166703112183503,0.2556714287344717,0.10385375148588016,1.2920135369566115,26.25834422829235,13,-3.5167995923202917,44.78728861338358,-78.6546475124385,84.05431801320563,2286.5401544828883,9,8.243464372123476,42.466850109374334,-71.34271626989675,81.51544880708605,2158.0243895539984,11,0.9233132990201415,0.5934754779305506,0.11275618709935685,2.964992626378347,54.850486551666094,11,0.7355391649581329,0.48783584018343146,0.060810337891225114,2.4639823384834645,43.86182265680388,12,0.7424578772557279,0.5150314218115861,0.0863129429411502,2.403271991493911,44.034110840203496,13,0.834338602958619,0.4871210024209108,0.19632826448961485,2.4312666664743348,49.588861926406594,12,-4.119897105696777,45.15887844535412,-79.20033212001444,84.06892189543018,2318.683351974099,9,8.589573222174772,42.687411941583846,-69.88870494341448,82.2844786512724,2175.035902634186,12
0_290,0,-0.07316461493333333,0.5951733022270395,-1.918232121,1.81522783,27.227552173999996,16,0.0943287747833333,0.4356900878633937,-0.974336349,1.195007386,20.773250748500004,11,-0.010819916783333335,0.34235941683358384,-0.682152496,0.710425369,17.0159917845,14,-0.14909925333333335,1.1148950911628357,-3.6276319,3.436381316,50.619666144,15,0.1768268253666667,0.8009728927949405,-1.837050329,2.240146216,38.5728633865,11,-0.015923629299999992,0.6154553243993864,-1.288255663,1.339349988,30.437416652,13,0.4555394016943827,0.2676525714284901,0.06445999562920475,1.3572205113654665,27.083058880235434,16,0.35386068685384875,0.18112984280207836,0.03707384056685849,0.9130777538326416,20.935651144903904,13,0.4028517949047184,0.2759820865020999,0.029377104881775137,1.393172054376331,23.99978160486754,17,0.41931673884524845,0.2222277731241121,0.114077762226093,1.1381765107832869,24.914529642873926,16,5.910122289797832,40.745865989996695,-83.75126529020875,75.81637459280746,2013.9616867668426,11,-6.6099951494614295,43.96837742580573,-83.59351671821459,77.37376561875215,2328.1767947715484,13,0.8445264276162592,0.5057653501973683,0.15098011868277528,2.5673415495197767,50.23679362304898,16,0.6430304451979072,0.3353265666185348,0.12471169878930886,1.7134365489859045,38.05049041044821,13,0.7426185420869423,0.5202383453007436,0.08137715621032547,2.6342942808745993,44.23243780147512,16,0.7719289137575516,0.4201043629948762,0.19085019815278914,2.1526560940987025,45.876942216851745,16,6.838114950318028,40.64133197065387,-81.79063889375554,77.68865837185227,2044.9771832513866,12,-7.818204580918503,43.95333513903115,-80.90521955281397,74.60715961113324,2337.0586332644666,13
0_291,0,0.12328231536666664,0.5119597154863323,-0.85522067,1.598237613,23.318435661000002,13,0.07996539681666667,0.8494049013444206,-2.219389187,1.818175678,39.622287143,13,0.1212258803,0.5275790951127736,-1.511511956,1.069857984,27.426685053000003,15,0.2142749206333333,0.9615819239264878,-1.588711745,2.985421504,42.314446688,13,0.13924526531666667,1.5630472250119718,-4.158979476,3.450316962,73.6027181435,12,0.21873550623333335,0.9881939761568875,-2.856113637,2.021159656,50.813553681,15,0.5957571955013069,0.3842727928801487,0.09672835681482965,1.589544082261285,35.52754687723892,13,0.6105844184844815,0.3710066728365066,0.06848853013485089,1.6106716329497257,36.31120350732395,11,0.46631305780042553,0.26023158865438434,0.07422447378520934,1.16089928296647,27.738633977524348,14,0.5779615481395595,0.314166194314346,0.10993663158698713,1.3293248540802687,34.412924058934664,14,10.4915841059587,45.08076439447101,-82.55276639261466,76.31338513357463,2461.355095624481,12,8.904920693665845,30.753185500013547,-56.13277008405167,71.09169802958743,1534.5142580446852,13,1.108303758345341,0.6987077243170081,0.2021146651571335,2.984734069801589,66.06800480911471,13,1.1295674700297156,0.6837518150001437,0.14284560850616476,3.0195233092799483,67.16397858081312,12,0.8560484676531747,0.5144356793087945,0.1291625632798721,2.2126859431452672,50.92934255960817,16,1.0719265449992323,0.5803310584322421,0.19526439201483023,2.5097692775814315,63.8169994382274,13,8.320527725032358,46.89734036225434,-82.91888957786807,76.64381475479416,2530.106117114477,14,8.180348978297832,31.24688965575019,-56.47584030362477,70.45676671387443,1530.3035340486522,14
0_292,0,0.007900046216666672,0.41781722028415025,-1.097019996,0.923960117,19.483352653,19,-0.10732703811666665,0.7175771807278625,-1.357009863,2.005479819,32.787928515500006,12,0.029154325433333326,0.46024199625222195,-0.983358931,1.303115834,20.6491417635,14,0.04826753328333333,0.7513099866367526,-2.134200114,1.79528925,35.1318381005,17,-0.2170673488666667,1.3075570730160793,-2.45658724,3.759794457,58.17087358949999,12,0.042013030633333316,0.8460566438180229,-2.090019888,2.091129165,38.171998030000005,15,0.49128378473651685,0.3304165775338542,0.023663595628281894,1.4276331843491332,29.3761424921944,11,0.5140380942178341,0.3245292348955182,0.029809727049162276,1.4216034090689733,30.7217312524475,12,0.374916650059664,0.2304141066840108,0.08447977039166159,1.0417407688099047,22.29961115075743,15,0.4821988636337935,0.2684493628507873,0.09687015484088772,1.1891258092109214,28.771901864138332,11,-11.249018263903244,45.5513332684946,-81.6526243720994,82.26059100111824,2390.101688769452,13,6.151441529900955,33.172633737608926,-57.95477256974193,84.99710115346726,1610.0659526261147,16,0.8822855845359018,0.6191786812253948,0.05097592942288919,2.68834665636698,52.738708722814735,10,0.9316223584502704,0.607684225112478,0.057540633015789544,2.6660605792892103,55.66883346496711,12,0.6863095700764211,0.41372197072673433,0.17471349555771024,2.11222551575739,40.81179856421342,15,0.8751239606679361,0.49788595870070584,0.21503993044830444,2.248349173681028,52.20678451070865,12,-12.286575748235402,44.21323490277278,-77.16447781448144,80.4740607895049,2298.5093548711225,13,7.603860235611969,33.49012422195482,-53.96106658694613,86.31187719343664,1636.0408887818776,16
0_293,0,-0.013934911083333338,0.5633614362042058,-1.215481197,1.865693205,26.748047774000003,14,0.0020275183833333367,0.5230326705328164,-1.640148919,1.005680073,24.381837497000003,11,-0.05138375171666666,0.3357863533212719,-0.920101555,0.642298678,16.300762429,12,-0.03116500913333334,1.056419786425632,-2.302519118,3.521688324,49.2291350895,12,0.01523773053333333,0.9239785213385971,-2.239092427,1.932079598,44.21572798099999,10,-0.08943754276666667,0.5911710407905797,-1.591764163,1.213911847,28.827873676499998,12,0.4712200084484928,0.27114662278927176,0.052382788071846716,1.4316461667245446,27.835363190177624,14,0.3814786595477975,0.2212556382467955,0.0243617116318948,1.329788582446527,22.554819583719535,13,0.40525369890433843,0.2285847037915567,0.07335206892071079,1.3707375053228394,23.985806111388968,13,0.4330576452581474,0.21902326169620578,0.10007329676302842,1.207787643477163,25.60737911362054,14,4.515188575587261,39.52599510014927,-64.48999862489296,80.91007131981374,2017.5951108943998,11,1.8440213165051014,44.43686422982945,-63.18339351638497,83.99092434158707,2335.83400170361,14,0.8540910620797146,0.5059740282978049,0.058925307462049464,2.7058231520416336,50.429384408474355,14,0.6868404771389739,0.36602669832912244,0.05610923320071435,1.7710452853061052,40.580727533068284,13,0.7364786936385432,0.44140376306979134,0.14429497627601298,2.586572587977383,43.576852540825314,14,0.7837706470119972,0.4023081370647246,0.1835073058657165,2.281913284548966,46.3250041284441,14,4.686173232208495,39.70820718160062,-63.57895424627658,81.3321127483342,2041.2326938301428,11,1.5000046449878988,43.894980329189664,-62.698709890954746,75.88282428267425,2317.976513640067,12
0_294,0,-0.09215553398333334,1.2945530863814816,-3.753474271,4.50830635,57.72321975850001,10,0.0952650561,1.1816535607725283,-3.351254662,2.593194557,53.901877509500004,12,-0.08558877493333333,0.7147603123310723,-1.48196465,1.420534232,35.316090147500006,12,-0.14149326634999998,2.4649876623004325,-7.116181675,8.499170999,109.7706272455,8,0.19529624456666664,2.175979514649026,-6.277216812,4.858441613,99.43807973050001,13,-0.1546101353,1.2978532923205008,-2.618370858,2.677251693,64.270283396,13,1.0188799355331404,0.7118666512907006,0.04499267326485721,3.6776000432282427,60.31491955622983,12,0.82865948643225,0.5245165498675958,0.11431462571867798,2.433696014286509,48.97921911775515,11,0.8749264746623797,0.5794719174608438,0.052238664056201214,3.2016305695921825,51.681868552273116,14,0.9386751891868002,0.5670435946195791,0.17584017095929497,3.012503644188598,55.51966588691229,11,12.424156612865394,39.2961821386742,-65.80839383423327,75.96201510747716,2098.252307029534,14,-7.657859843457285,43.18690697346127,-75.9771126264769,77.17737419440046,2258.64019628571,11,1.916154546676529,1.3277641917018865,0.0766421783420955,6.922440414231556,113.42760950031307,12,1.5201954506328519,0.9642008393973379,0.22291403646215918,4.561916544458881,89.80881894167986,10,1.6468787896999217,1.0908924067279577,0.2170578891969506,6.036306006364735,97.28368748044743,13,1.7535016867138002,1.0572345935552834,0.381805938949675,5.670932766070617,103.69999601012955,10,12.591071251653796,38.456328174510126,-65.94142979696711,71.1646004599625,2070.0647474869147,14,-7.300181886895302,44.05106188211923,-76.68559346412499,78.58331950312271,2302.823148461308,10
0_295,0,-0.044306668100000016,0.6869710766428202,-1.932868105,1.60327573,31.133254910500003,13,-0.15522403913333332,0.7123295122565587,-1.847181671,1.702169785,33.878482250999994,11,0.07690651254999999,0.7132207223627359,-1.638604824,1.842465189,31.983678762500002,14,-0.0556120699,1.2978479691871194,-3.384893611,3.056835518,59.44788399600001,13,-0.2924398904,1.3053900943397792,-3.339685113,3.212029819,61.8670513005,12,0.14454009238333335,1.3411607038952214,-3.098675184,3.483086687,59.8982359565,13,0.6148396943841331,0.3530895621210743,0.054957134092951325,1.4827113717500433,36.39149131557579,15,0.6162865273865844,0.37847594319872524,0.01304058738862855,1.6450766663696619,36.51626317205471,11,0.6078044491594806,0.35329750538747523,0.05612300804667436,1.3816581725641623,35.87650902215054,14,0.6350978662196183,0.32142945767749304,0.04597149674656448,1.4241794540825228,37.57706801064619,14,-6.250400713782866,37.9945770726438,-75.20396588020357,81.74318117425621,1910.9649305993958,11,-1.373795930627992,40.03302806372835,-76.80759243478528,74.56152210405827,1969.9604695828386,13,1.138844429919969,0.6645047668075064,0.1285153495911133,2.7720666831366865,67.39549871588272,15,1.1367451879326709,0.7158173703188281,0.02012021577199028,3.105205398671042,67.32846861299133,11,1.1512740322172312,0.6543096097816217,0.06390635540324141,2.5909448773925896,67.96508232558864,13,1.1807759044750765,0.6093644513073648,0.1061910998121777,2.6906357662334357,69.85114120242801,14,-6.40175554850987,36.51838896242601,-73.67090492055792,85.27813372564357,1834.1594632756387,11,-1.3563694036307046,41.02008218443734,-81.10042526390625,73.70374710474137,2047.201439963016,13
0_296,0,0.02684794005000001,0.7946562823156096,-1.42751669,3.167461154,33.313689481999994,9,0.05336274638333333,0.630281477994378,-1.833846581,1.529770017,26.3155012925,11,0.04925304823333333,0.5748647580751057,-1.232867191,2.999652417,23.049150779000005,13,0.06818027520000002,1.4915276912700166,-2.71813319,6.02539239,61.587371479999995,10,0.11034456173333333,1.1981372352221356,-3.496383649,2.865757631,49.6112950885,12,0.10105245756666668,1.0582802631956227,-2.440603705,5.676352897,41.581971571,13,0.5616447698993458,0.44800225892419654,0.07841070644862452,2.327470469458846,33.475146278355396,7,0.4569469533829809,0.3971124781654426,0.014824123836103164,2.3694913634167936,27.32029097002369,8,0.5305744771329157,0.4483727356652529,0.06747073908663707,2.3376586906265233,31.607370266708834,7,0.5391414494346864,0.40545307515353124,0.07198599495432755,1.9992335114831123,32.15577830199226,7,7.818157902138403,34.588338703921146,-72.07182378493924,83.17781812218448,1705.3684546448694,12,-3.8217554820427866,47.36892533261003,-81.61153014649283,84.15376781662926,2402.115998390291,12,1.0494139214352276,0.8586247735412001,0.07324789762305858,4.422949696892105,62.54769166052649,7,0.8440516720646424,0.7592861848964744,0.00303456668758243,4.480444367890169,50.46622364560913,8,0.9735721358779006,0.8555076594880836,0.08786468739357885,4.44537350831062,57.98799110883215,7,0.998164587125471,0.7784992498726964,0.0788814584264657,3.789124572131696,59.52950713629419,8,8.554251511972545,34.96399634974755,-72.80352184462294,84.45285393323334,1723.3743568153961,13,-4.352223650516743,47.12753919911285,-89.66331896857132,79.56389023254154,2376.140828821631,11
0_297,0,0.04648123238333332,0.8683988942696791,-1.521360207,5.051284083,30.7245880545,12,0.0027580394833333255,0.5352771908684002,-1.25126048,1.410297669,23.869949058499998,11,0.028885169200000015,0.9868364897784853,-4.485034172,3.037368197,30.482883418,15,0.07953303586666666,1.6313638951223117,-2.640275203,9.547500156,56.919940817000004,12,0.0004402053166666605,1.0025972493063262,-2.281251697,2.648706495,44.736926039,10,0.05016143114999995,1.8719753829474652,-8.471371167,5.737590834,57.3252510135,14,0.5060313987550422,0.5151072069610672,0.03538471054451656,3.636175789636567,30.093257608881146,11,0.5071112938365658,0.6110998935242097,0.010246296595521526,3.3244902646266357,30.170996364259288,7,0.5731600751413495,0.732779916352323,0.06174629805929687,4.150974188907933,34.119365768864114,10,0.5482149212399986,0.6098820195540373,0.050432929431438935,3.4345912562762986,32.62731312642907,7,6.447345552614039,34.81514805453952,-74.80332297226241,66.10922112428514,1748.4319107607812,12,-7.083984934575465,44.66736595521549,-74.16961466034688,87.29380506779643,2302.512821486458,12,0.9426136882721318,0.9736102838313077,0.05969622134161958,6.872048253809725,56.05753049066749,10,0.9563015730104244,1.1582279664533301,0.056103781260074245,6.276136373029752,56.89800245374057,7,1.071753652472853,1.3923307585594262,0.11213464521834059,7.844617783673461,63.79985127996518,10,1.0266039187772829,1.1572865225157576,0.09158274244377682,6.490284829918494,61.09974629063487,7,6.880264805711841,35.284008015512995,-80.72844781709962,68.41083943035652,1766.8119517455448,11,-8.029664353631308,43.50579109287566,-74.19639610085541,73.46977433437692,2236.9787009405454,12
0_298,0,-0.027890429383333335,0.7384798699213386,-2.10529887,1.961592897,33.072557669,14,0.03594530773333333,0.5269806044072294,-1.801180289,0.969699858,24.267976113500005,11,-0.020428554033333324,0.6085042388490126,-1.67844384,1.912890367,26.335623595,11,-0.05958813978333334,1.3669478368128634,-4.008991463,3.685290856,61.22456841699999,13,0.06696124021666666,0.9362679026509393,-2.500460449,1.82173986,43.719324984000004,10,-0.03996993668333337,1.1307411467342463,-3.165212744,3.611517715,49.24698396,11,0.5519511325158224,0.32850487936153916,0.08202553359993377,1.7362017820933238,32.672967884530635,11,0.4786011666087989,0.3094973374101585,0.06272876652345617,1.5057345409279392,28.16234921119043,12,0.5414133378530923,0.4065515490296892,0.04584440897091592,1.9373946745206883,32.22144402651546,10,0.5438172627394101,0.3207356677268848,0.11518551276207097,1.6715581263248367,32.17372165236789,12,7.493561872520224,39.82686898491329,-79.22211947102163,83.45183693797728,1921.748062967284,10,-2.7965247812656995,43.02844932363186,-82.95350305739977,80.11155778446515,2177.72694280173,16,1.0173605662204623,0.5844371158623948,0.09400836736652973,2.888723416539402,60.209092427456824,12,0.8767664400188823,0.5584871302435369,0.0056475314599340656,2.8417545167526135,51.564412622535315,12,1.0090928292888741,0.7469048117002941,0.12646345807351209,3.6485907484312374,60.04709372196633,10,1.0055052803339601,0.5774163889297071,0.18026845799749844,3.1481479296185646,59.474061700291024,12,6.972473306540098,39.04091838309871,-70.40269377926192,83.47516720289136,1877.8704560409835,10,-3.3173009352794782,43.4174215695236,-89.66013028541656,80.00685500376979,2190.1625649238936,15
0_299,0,0.012997377166666668,0.5021320576506666,-1.383882559,0.926919701,22.088200026,16,-0.027654893133333327,0.34705294800088576,-0.795898345,1.112874532,16.3734105365,11,-0.009959481133333338,0.5827456358764111,-1.4446695,1.826458637,24.0793848815,15,0.028650427233333327,0.952799485613324,-2.607614253,1.750249616,42.1091368645,18,-0.05749480983333333,0.6668542843983264,-1.50901646,2.088416377,31.5026807015,11,-0.0210351827,1.1043459564410134,-2.729451014,3.4501659,45.471411662499996,15,0.36139483979621473,0.23696372771097599,0.008733061714880327,0.9850326630841209,21.320202418040477,16,0.38189751904536556,0.29087005614342526,0.02684192146658988,1.3090088744693502,22.62668843563933,11,0.4415371458344319,0.31787348130028087,0.043124852918363384,1.4482974978874035,26.080530114406947,12,0.4120521244061497,0.2606702160960033,0.05420076417804798,1.195294747329567,24.361512065384254,12,-2.002697101909867,33.64127418846831,-78.46055317810028,68.57400122143008,1665.2598037400044,11,8.033304982223434,39.9887842773746,-81.92511655574899,78.15418098454906,1964.7426673456469,12,0.692997444051333,0.4450601541479991,0.0399003175166204,1.85505267688709,40.889900315405555,16,0.732818696109757,0.54496618127229,0.09663016830465149,2.4731462395849664,43.422108501731444,11,0.837881196144373,0.6019054657833969,0.07329949424269573,2.7356003414087153,49.49444894806797,13,0.7869324618427158,0.489517574916764,0.10019870904904365,2.258043279999645,46.529716423060094,12,-2.796556750403906,34.18304055103856,-79.69919573198219,66.91532125110572,1683.6369476297268,11,7.6566645965265145,39.38155193218015,-81.76677365245158,76.84013675721619,1929.9285133656408,13
0_300,0,-0.021816078933333337,0.3498180366068363,-1.238411698,0.651982283,15.3849676725,15,0.07682701806666667,0.24259051203962262,-0.685441495,0.693399392,11.8255202165,10,0.02031159458333332,0.21610410335500516,-0.383130085,0.636984724,10.354377960500003,13,-0.036613648850000007,0.652258556178697,-2.343440421,1.223118286,29.1081434165,14,0.14581038538333332,0.4416728177067983,-1.276983437,1.193850639,21.3532934955,9,0.039414079916666664,0.4058424545663839,-0.724301981,1.202547107,19.4906848995,11,0.2530616276761186,0.1725119886674207,0.01788169905622222,1.0008730131268098,15.082171021940749,9,0.20600896736956026,0.11616088482080694,0.025016003250022272,0.5035886958547658,12.217237852363594,10,0.237894028112762,0.16848591509892535,0.017357458687658457,0.8767245301533224,14.147617491675106,12,0.24051669424206645,0.1427933833739539,0.06115728180726989,0.8179490299142449,14.30495406129187,9,12.20055498877785,36.5934426894667,-80.5759955590449,73.62076890718272,1883.405914987685,11,-4.721239361597161,43.53415537477457,-78.8441328314881,73.90367912163215,2264.704276311886,16,0.4693890029648927,0.31817075413084106,0.0386263893742662,1.8871141599210408,27.966837026810264,9,0.3803630373600333,0.21592247871787637,0.05184523344078885,0.944026807476327,22.55260633331583,11,0.44819876560760286,0.30925643407228914,0.04855684116228478,1.6590429487886458,26.650731732460258,11,0.4474782705220875,0.26373502461938164,0.06973002121011994,1.5422422756301926,26.60915869309079,9,12.349797746960784,35.03202551754992,-79.2008093492274,70.55181847186932,1811.4137647037705,11,-3.622976464561016,43.862530968571306,-78.08725367225891,74.0691466455729,2297.374078530851,15
0_301,0,-0.039424271350000005,0.7641334328222972,-1.556267586,3.220226638,30.463960652500003,14,0.014377994933333348,0.5293659147253404,-1.63916833,1.47550107,24.885126157,11,-0.028123210233333338,0.40643020385716155,-1.213862513,1.349811894,17.575888705000004,16,-0.08583640914999999,1.463394924135888,-2.942215827,6.108422003,58.687984799,12,0.04151666171666666,0.9820351875372506,-3.009940989,2.795931554,46.4096427625,10,-0.04348740113333332,0.765472588084526,-2.289907468,2.541635958,32.89432548,16,0.5301936929103841,0.38966554295681866,0.03490037755814129,2.304547181370283,31.686365375759813,10,0.4023638245834051,0.2476066732801555,0.04869257325937296,1.1758490467893592,24.026432473061142,12,0.4533680268572906,0.4125199791140562,0.008094912608019094,2.27704768920999,27.054692624786764,9,0.4867200204226362,0.32719844409783594,0.0453577768173034,1.881657795678389,29.07153961400348,10,7.323735947234225,45.60291335558245,-89.23226864006702,85.39550516486003,2259.882780229896,10,-7.5776187319229065,41.71670081330125,-85.59206308848913,82.14955970907772,2095.43677448015,13,1.000977347167124,0.7453516072299032,0.08127341498090554,4.371480352011663,59.80787376765084,10,0.7498137405277174,0.4634192966198312,0.10225664202412246,2.221977893207532,44.76683841049102,12,0.8657411902617969,0.7866754137688478,0.0188538557618633,4.319323007717511,51.66012469749889,9,0.9173530248586725,0.6266947838722213,0.09352677291673112,3.569311981288513,54.7834650408164,9,7.966049965911982,45.2184179182643,-84.35740011760211,87.55577537191141,2256.191783890825,10,-8.300731488944063,42.004262062064406,-85.13039851266326,82.79112433707758,2138.553591102153,12
0_302,0,0.06785189033333333,0.4458547204488462,-1.342025836,0.936989429,21.826844996999995,12,-0.07473213149999999,0.4036290684940931,-1.477935937,1.028477951,16.353329137499998,11,0.023880006833333335,0.38718034225275033,-0.88164979,1.187173136,16.994535826500005,13,0.13170268791666667,0.8213729144855966,-2.52412778,1.770324301,40.5116704315,12,-0.13161459328333333,0.7349370189817841,-2.786985631,1.779018995,29.832909564500003,11,0.04814048748333334,0.7361906332396331,-1.6651319,2.244131088,32.3797209735,14,0.3451037408000714,0.2585521643226589,0.033257037858365035,1.4116175081033047,20.599228483763902,11,0.31774023823767344,0.24193229484154505,0.03639416735484328,1.3404616161450023,18.934090015490206,12,0.359850453263457,0.21781240264710777,0.044257320842288,1.2669675211566342,21.477555027118605,12,0.35340597912668387,0.2218731928272805,0.07476868536915199,1.3409832254988179,21.086356300902807,11,-5.953418171512828,33.80449783589093,-75.4556879006451,74.07404740675106,1633.12937149053,11,12.452675513060322,43.2182413966551,-68.21065340605789,81.6655961126648,2349.282617593559,12,0.6343247102442743,0.471549684358415,0.038643795928744555,2.65880705930011,37.85195715691487,12,0.5877745625517824,0.453205861212096,0.06370894215597944,2.5301594067892768,35.02178240810458,11,0.6737507558501231,0.4052240464500588,0.017523973741471497,2.388236314720111,40.20572321622136,12,0.6543293496908738,0.41203047908873075,0.1363028365844344,2.5281504634347653,39.0345123482028,11,-5.109124671653368,32.89595965629805,-60.8343752479263,87.01657148761836,1602.2220301475863,11,12.807469707167149,43.48711840870479,-68.00401060226771,82.62542695835288,2376.13792360069,12
